record_id,sale_date,day_of_week,is_weekend,branch,category,campaign,customers_count,employee_count,units_sold,avg_price_per_unit,discount_rate,sales_amount,cost_amount,gross_profit,payment_method,returned,satisfaction_score,branch_a_outlier,special_high_sales_day
R01267,2026-01-10,?????,TRUE,A,Home & Living,Member Day,169,26,73,"1,519.83",10.9%,"98,854.27","62,843.63","36,010.64",Mobile Banking,FALSE,4.2,FALSE,FALSE
R02136,2026-01-10,?????,TRUE,A,Beauty,Clearance Sale,164,25,136,"1,793.90",18.5%,"198,835.59","93,848.18","104,987.41",Credit Card,FALSE,4.1,TRUE,FALSE
R02975,2026-01-10,?????,TRUE,A,Fashion,Member Day,171,28,149,"1,199.98",9.2%,"162,348.18","96,448.86","65,899.32",Cash,FALSE,5,TRUE,FALSE
R00121,2026-01-10,?????,TRUE,B,Home & Living,None,129,24,84,832.29,0.6%,"69,492.49","47,475.35","22,017.14",Mobile Banking,FALSE,4.5,FALSE,FALSE
R00320,2026-01-10,?????,TRUE,C,Food & Beverage,Weekend Boost,221,31,282,554.69,8.0%,"143,908.70","84,152.36","59,756.34",QR Payment,FALSE,4.2,FALSE,FALSE
R00504,2026-01-10,?????,TRUE,C,Fashion,None,138,23,115,707.17,4.3%,"77,827.37","44,152.29","33,675.08",Mobile Banking,TRUE,3.2,FALSE,FALSE
R02730,2026-01-10,?????,TRUE,C,Beauty,None,95,23,73,413.55,0.7%,"29,977.92","14,591.93","15,385.99",Credit Card,FALSE,4.1,FALSE,FALSE
R00545,2026-01-10,?????,TRUE,D,Fashion,None,143,25,145,559.59,5.5%,"76,677.82","43,609.55","33,068.27",QR Payment,FALSE,5,FALSE,FALSE
R01374,2026-01-10,?????,TRUE,D,Sports,None,111,19,101,648.13,6.2%,"61,402.92","35,475.80","25,927.12",Cash,FALSE,4.4,FALSE,FALSE
R01960,2026-01-10,?????,TRUE,D,Electronics,Member Day,110,25,25,"1,947.58",6.5%,"45,524.75","32,588.15","12,936.60",E-Wallet,FALSE,3.7,FALSE,FALSE
R02283,2026-01-10,?????,TRUE,D,Electronics,None,119,15,27,"2,603.85",1.1%,"69,530.62","48,106.79","21,423.83",Mobile Banking,FALSE,5,FALSE,FALSE
R02334,2026-01-10,?????,TRUE,D,Food & Beverage,None,157,21,181,534.04,2.9%,"93,858.19","56,398.52","37,459.67",Mobile Banking,FALSE,3.8,FALSE,FALSE
R02716,2026-01-10,?????,TRUE,D,Beauty,Member Day,132,23,94,766.66,8.8%,"65,724.40","32,756.62","32,967.78",Credit Card,FALSE,4.7,FALSE,FALSE
R00277,2026-01-10,?????,TRUE,E,Beauty,None,175,20,111,"1,389.88",4.4%,"147,488.69","70,305.97","77,182.72",QR Payment,FALSE,3.9,FALSE,FALSE
R00397,2026-01-10,?????,TRUE,E,Electronics,Clearance Sale,164,25,59,"2,174.70",18.8%,"104,185.60","72,575.74","31,609.86",E-Wallet,FALSE,3.8,FALSE,FALSE
R00701,2026-01-10,?????,TRUE,E,Electronics,None,147,19,65,"1,477.09",0.0%,"96,010.61","73,571.76","22,438.85",Cash,FALSE,3.4,FALSE,FALSE
R01514,2026-01-10,?????,TRUE,E,Sports,Member Day,160,28,89,"1,010.63",7.1%,"83,559.85","45,773.73","37,786.12",E-Wallet,FALSE,4.3,FALSE,FALSE
R00212,2026-01-11,???????,TRUE,A,Fashion,None,74,17,56,251.26,3.3%,"13,606.25","7,882.65","5,723.60",E-Wallet,FALSE,4.9,FALSE,FALSE
R00508,2026-01-11,???????,TRUE,A,Fashion,Weekend Boost,45,14,21,153.61,7.0%,"3,000.00","1,771.08","1,228.92",Credit Card,FALSE,4.5,FALSE,FALSE
R00067,2026-01-11,???????,TRUE,B,Food & Beverage,Weekend Boost,141,22,168,500.13,8.6%,"76,795.56","48,978.38","27,817.18",Credit Card,FALSE,4.1,FALSE,FALSE
R00733,2026-01-11,???????,TRUE,B,Food & Beverage,None,139,23,145,446.84,3.5%,"62,524.32","38,998.08","23,526.24",Mobile Banking,FALSE,5,FALSE,FALSE
R00257,2026-01-11,???????,TRUE,C,Fashion,Payday Promo,91,24,83,344.49,9.6%,"25,847.43","15,279.81","10,567.62",E-Wallet,FALSE,4.8,FALSE,FALSE
R01239,2026-01-11,???????,TRUE,C,Electronics,None,115,18,63,"1,048.82",2.9%,"64,159.57","46,207.37","17,952.20",E-Wallet,FALSE,4.2,FALSE,FALSE
R00560,2026-01-11,???????,TRUE,D,Electronics,Payday Promo,152,23,77,"1,332.25",10.2%,"92,119.90","68,987.22","23,132.68",Mobile Banking,FALSE,4.9,FALSE,FALSE
R00694,2026-01-11,???????,TRUE,D,Beauty,None,108,22,80,496.73,2.8%,"38,625.81","19,574.92","19,050.89",Credit Card,FALSE,4.1,FALSE,FALSE
R01408,2026-01-11,???????,TRUE,D,Home & Living,None,162,34,95,380.20,2.2%,"35,324.78","23,196.11","12,128.67",Credit Card,FALSE,3.9,FALSE,FALSE
R02343,2026-01-11,???????,TRUE,D,Food & Beverage,None,182,28,239,446.60,2.9%,"103,641.71","66,968.58","36,673.13",Credit Card,FALSE,4,FALSE,FALSE
R02635,2026-01-11,???????,TRUE,D,Fashion,None,179,27,144,759.64,3.4%,"105,668.71","59,978.26","45,690.45",Cash,FALSE,4.2,FALSE,FALSE
R00069,2026-01-11,???????,TRUE,E,Fashion,Member Day,67,16,86,37.35,6.6%,"3,000.00","1,782.43","1,217.57",Cash,FALSE,4.6,FALSE,FALSE
R00165,2026-01-11,???????,TRUE,E,Fashion,Member Day,126,22,92,640.91,7.8%,"54,364.13","33,373.01","20,991.12",Credit Card,FALSE,4.2,FALSE,FALSE
R00253,2026-01-11,???????,TRUE,E,Beauty,Clearance Sale,103,24,68,666.36,19.5%,"36,476.44","17,298.73","19,177.71",E-Wallet,FALSE,4.1,FALSE,FALSE
R00698,2026-01-11,???????,TRUE,E,Fashion,None,160,27,119,809.74,2.2%,"94,238.83","54,786.17","39,452.66",E-Wallet,FALSE,3.9,FALSE,FALSE
R01479,2026-01-11,???????,TRUE,E,Fashion,Weekend Boost,198,33,164,751.98,4.7%,"117,528.69","66,992.13","50,536.56",Credit Card,FALSE,4.5,FALSE,FALSE
R02504,2026-01-11,???????,TRUE,E,Fashion,None,112,24,110,238.86,3.1%,"25,460.05","14,466.62","10,993.43",QR Payment,FALSE,4.7,FALSE,FALSE
R00303,2026-01-12,??????,FALSE,A,Food & Beverage,None,121,17,145,"1,140.09",1.5%,"162,833.03","105,187.80","57,645.23",Mobile Banking,FALSE,3.5,TRUE,FALSE
R00920,2026-01-12,??????,FALSE,A,Home & Living,Clearance Sale,140,26,73,"1,308.15",18.3%,"78,019.56","49,024.23","28,995.33",E-Wallet,FALSE,4.6,FALSE,FALSE
R01017,2026-01-12,??????,FALSE,A,Fashion,None,154,30,129,710.05,1.3%,"90,406.08","51,371.33","39,034.75",Mobile Banking,FALSE,3.6,FALSE,FALSE
R02213,2026-01-12,??????,FALSE,A,Fashion,Weekend Boost,118,22,122,582.59,6.8%,"66,242.47","38,442.92","27,799.55",Credit Card,FALSE,4.6,FALSE,FALSE
R02951,2026-01-12,??????,FALSE,A,Home & Living,Payday Promo,175,28,117,924.45,8.7%,"98,750.56","61,810.62","36,939.94",Credit Card,FALSE,4.1,FALSE,FALSE
R01554,2026-01-12,??????,FALSE,B,Food & Beverage,None,99,15,105,583.78,5.5%,"57,925.95","36,440.30","21,485.65",E-Wallet,FALSE,4.2,FALSE,FALSE
R02702,2026-01-12,??????,FALSE,B,Electronics,Clearance Sale,177,26,58,"2,097.67",17.0%,"100,982.01","73,757.73","27,224.28",Mobile Banking,FALSE,5,FALSE,FALSE
R00191,2026-01-12,??????,FALSE,C,Food & Beverage,None,85,17,103,256.31,3.7%,"25,422.71","16,392.51","9,030.20",Cash,FALSE,3.9,FALSE,FALSE
R00401,2026-01-12,??????,FALSE,C,Fashion,Member Day,79,15,78,554.48,6.8%,"40,308.36","25,250.25","15,058.11",E-Wallet,FALSE,4.7,FALSE,FALSE
R00773,2026-01-12,??????,FALSE,C,Electronics,None,123,22,43,"1,798.69",2.1%,"75,719.56","57,936.19","17,783.37",Credit Card,FALSE,4.6,FALSE,FALSE
R01092,2026-01-12,??????,FALSE,C,Beauty,None,115,15,81,956.73,4.9%,"73,697.90","37,160.51","36,537.39",Mobile Banking,FALSE,3.6,FALSE,FALSE
R01635,2026-01-12,??????,FALSE,D,Home & Living,None,132,22,71,"1,233.52",2.5%,"85,390.31","56,785.57","28,604.74",QR Payment,FALSE,4.6,FALSE,FALSE
R01736,2026-01-12,??????,FALSE,D,Fashion,None,116,17,89,826.15,4.0%,"70,585.91","39,951.28","30,634.63",Mobile Banking,FALSE,4.1,FALSE,FALSE
R02751,2026-01-12,??????,FALSE,D,Fashion,None,110,19,89,524.48,2.9%,"45,325.08","27,052.62","18,272.46",Cash,FALSE,4.5,FALSE,FALSE
R00381,2026-01-12,??????,FALSE,E,Home & Living,Payday Promo,190,22,115,"1,382.00",10.9%,"141,606.19","94,104.37","47,501.82",Cash,FALSE,3.7,FALSE,FALSE
R02624,2026-01-12,??????,FALSE,E,Electronics,None,129,25,36,"1,558.90",3.6%,"54,100.22","39,150.44","14,949.78",Credit Card,FALSE,3.9,FALSE,FALSE
R00088,2026-01-13,??????,FALSE,A,Fashion,None,124,20,96,597.43,3.6%,"55,288.17","30,974.11","24,314.06",E-Wallet,FALSE,3.9,FALSE,FALSE
R02072,2026-01-13,??????,FALSE,A,Home & Living,Clearance Sale,141,25,92,843.45,15.8%,"65,336.73","41,672.18","23,664.55",Cash,FALSE,4.8,FALSE,FALSE
R02366,2026-01-13,??????,FALSE,A,Fashion,None,173,23,130,989.25,1.3%,"126,930.87","75,350.40","51,580.47",Mobile Banking,FALSE,4.1,FALSE,FALSE
R00991,2026-01-13,??????,FALSE,B,Food & Beverage,Clearance Sale,163,25,205,593.48,16.7%,"101,344.76","63,633.98","37,710.78",E-Wallet,FALSE,3.8,FALSE,FALSE
R01739,2026-01-13,??????,FALSE,B,Beauty,None,149,23,128,721.89,2.4%,"90,183.78","43,081.24","47,102.54",E-Wallet,FALSE,4.4,FALSE,FALSE
R00122,2026-01-13,??????,FALSE,C,Electronics,Member Day,99,19,43,"1,337.08",7.5%,"53,182.20","38,661.33","14,520.87",Credit Card,FALSE,4.3,FALSE,FALSE
R00939,2026-01-13,??????,FALSE,C,Home & Living,None,129,21,64,"1,060.99",3.2%,"65,730.54","44,147.14","21,583.40",Mobile Banking,FALSE,4.9,FALSE,FALSE
R01781,2026-01-13,??????,FALSE,C,Food & Beverage,Member Day,137,23,176,453.89,7.7%,"73,732.73","47,379.59","26,353.14",Mobile Banking,FALSE,3.4,FALSE,FALSE
R02919,2026-01-13,??????,FALSE,C,Home & Living,None,158,24,105,"1,000.90",2.4%,"102,571.92","69,505.27","33,066.65",Mobile Banking,FALSE,3.8,FALSE,FALSE
R00851,2026-01-13,??????,FALSE,D,Food & Beverage,Member Day,73,15,101,157.20,6.3%,"14,876.67","9,676.11","5,200.56",E-Wallet,FALSE,3.9,FALSE,FALSE
R02115,2026-01-13,??????,FALSE,D,Electronics,None,147,21,76,"1,287.20",4.2%,"93,718.14","70,856.73","22,861.41",Credit Card,FALSE,4.6,FALSE,FALSE
R01130,2026-01-13,??????,FALSE,E,Fashion,Member Day,114,15,89,868.56,7.6%,"71,426.95","38,900.52","32,526.43",Credit Card,FALSE,3.7,FALSE,FALSE
R01811,2026-01-13,??????,FALSE,E,Home & Living,None,78,17,45,298.65,5.4%,"12,713.50","8,259.96","4,453.54",Credit Card,FALSE,4,FALSE,FALSE
R01924,2026-01-13,??????,FALSE,E,Food & Beverage,None,138,26,162,393.99,0.8%,"63,315.59","41,134.66","22,180.93",E-Wallet,FALSE,3.6,FALSE,FALSE
R02084,2026-01-13,??????,FALSE,E,Beauty,None,138,21,104,869.12,3.3%,"87,405.66","45,156.44","42,249.22",Mobile Banking,FALSE,3.8,FALSE,FALSE
R00569,2026-01-14,???,FALSE,A,Fashion,Member Day,142,29,141,407.56,9.6%,"51,949.26","31,974.10","19,975.16",E-Wallet,FALSE,5,FALSE,FALSE
R00653,2026-01-14,???,FALSE,A,Food & Beverage,None,159,23,183,645.27,5.3%,"111,825.58","72,339.96","39,485.62",E-Wallet,FALSE,3.8,FALSE,FALSE
R01171,2026-01-14,???,FALSE,A,Fashion,Clearance Sale,147,20,128,951.87,17.1%,"101,005.26","58,685.01","42,320.25",Mobile Banking,FALSE,4.7,FALSE,FALSE
R01656,2026-01-14,???,FALSE,A,Beauty,None,134,22,108,689.94,4.0%,"71,533.39","35,301.34","36,232.05",E-Wallet,FALSE,4.1,FALSE,FALSE
R01887,2026-01-14,???,FALSE,A,Sports,Clearance Sale,127,24,63,"1,381.68",17.1%,"72,160.86","39,314.67","32,846.19",Mobile Banking,FALSE,4.3,FALSE,FALSE
R01373,2026-01-14,???,FALSE,B,Food & Beverage,None,168,28,220,417.71,5.9%,"86,473.51","52,279.46","34,194.05",Credit Card,FALSE,3.7,FALSE,FALSE
R01849,2026-01-14,???,FALSE,B,Fashion,Weekend Boost,130,26,108,608.31,4.2%,"62,938.58","36,603.81","26,334.77",Credit Card,FALSE,4.7,FALSE,FALSE
R01920,2026-01-14,???,FALSE,B,Sports,None,129,23,66,489.30,3.3%,"31,228.39","18,327.80","12,900.59",Cash,FALSE,4,FALSE,FALSE
R02122,2026-01-14,???,FALSE,B,Fashion,None,128,21,110,705.93,3.7%,"74,779.59","43,578.95","31,200.64",QR Payment,FALSE,4.5,FALSE,FALSE
R00224,2026-01-14,???,FALSE,C,Food & Beverage,Payday Promo,38,15,24,141.24,11.5%,"3,000.00","1,876.82","1,123.18",E-Wallet,FALSE,4.5,FALSE,FALSE
R00738,2026-01-14,???,FALSE,C,Beauty,None,161,29,115,895.08,3.1%,"99,743.68","47,723.26","52,020.42",QR Payment,FALSE,3.9,FALSE,FALSE
R01066,2026-01-14,???,FALSE,C,Sports,None,164,22,84,"1,461.47",2.4%,"119,817.47","68,122.75","51,694.72",Credit Card,FALSE,3.8,FALSE,FALSE
R01191,2026-01-14,???,FALSE,C,Electronics,None,156,26,54,"1,651.98",3.3%,"86,263.15","61,326.18","24,936.97",Credit Card,FALSE,4.7,FALSE,FALSE
R01534,2026-01-14,???,FALSE,C,Beauty,None,196,31,138,869.55,1.6%,"118,078.48","56,907.94","61,170.54",Cash,FALSE,4.1,FALSE,FALSE
R02634,2026-01-14,???,FALSE,C,Fashion,None,198,28,168,870.02,0.5%,"145,432.99","83,971.54","61,461.45",Cash,FALSE,4.2,FALSE,FALSE
R00259,2026-01-14,???,FALSE,D,Home & Living,Weekend Boost,128,23,80,816.84,7.7%,"60,315.59","37,134.58","23,181.01",QR Payment,FALSE,4.4,FALSE,FALSE
R01515,2026-01-14,???,FALSE,D,Food & Beverage,Member Day,67,12,93,337.12,8.2%,"28,781.45","17,467.45","11,314.00",Mobile Banking,FALSE,4.8,FALSE,FALSE
R01657,2026-01-14,???,FALSE,D,Fashion,Payday Promo,122,22,113,530.98,8.1%,"55,141.07","30,212.40","24,928.67",E-Wallet,FALSE,4.5,FALSE,FALSE
R01908,2026-01-14,???,FALSE,D,Electronics,Weekend Boost,152,26,65,"2,023.89",5.1%,"124,843.92","91,408.44","33,435.48",QR Payment,FALSE,4.1,FALSE,FALSE
R02237,2026-01-14,???,FALSE,D,Food & Beverage,Member Day,162,29,179,512.29,7.5%,"84,822.07","52,785.51","32,036.56",Cash,FALSE,4.1,FALSE,FALSE
R02821,2026-01-14,???,FALSE,D,Fashion,Weekend Boost,112,21,104,415.43,8.9%,"39,359.05","22,787.84","16,571.21",Mobile Banking,FALSE,4,FALSE,FALSE
R01730,2026-01-14,???,FALSE,E,Electronics,Payday Promo,132,23,54,"1,384.61",12.2%,"65,647.15","46,215.63","19,431.52",Mobile Banking,FALSE,4.6,FALSE,FALSE
R02183,2026-01-14,???,FALSE,E,Home & Living,None,124,26,48,537.95,1.1%,"25,537.56","16,514.96","9,022.60",Credit Card,FALSE,4.3,FALSE,FALSE
R02471,2026-01-14,???,FALSE,E,Sports,None,159,23,90,"1,170.94",1.3%,"104,014.51","60,182.46","43,832.05",Credit Card,FALSE,4.5,FALSE,FALSE
R01442,2026-01-15,????????,FALSE,A,Electronics,Weekend Boost,129,21,52,"1,773.55",5.9%,"86,783.59","64,025.47","22,758.12",E-Wallet,FALSE,4,FALSE,FALSE
R01772,2026-01-15,????????,FALSE,A,Home & Living,Payday Promo,124,21,69,"1,278.74",10.5%,"78,968.71","51,697.35","27,271.36",Credit Card,FALSE,4.6,FALSE,FALSE
R02098,2026-01-15,????????,FALSE,A,Electronics,Weekend Boost,183,29,52,"2,392.52",7.7%,"114,831.38","82,320.08","32,511.30",Credit Card,FALSE,4.1,FALSE,FALSE
R02980,2026-01-15,????????,FALSE,A,Electronics,Member Day,178,31,75,"1,302.63",9.0%,"88,904.51","65,967.32","22,937.19",Cash,FALSE,4.6,FALSE,FALSE
R01071,2026-01-15,????????,FALSE,B,Sports,None,128,23,70,"1,192.23",5.2%,"79,116.08","44,852.60","34,263.48",Cash,FALSE,4.3,FALSE,FALSE
R02732,2026-01-15,????????,FALSE,B,Fashion,None,112,22,92,361.04,0.0%,"33,215.51","17,805.56","15,409.95",Mobile Banking,FALSE,4.3,FALSE,FALSE
R00174,2026-01-15,????????,FALSE,C,Electronics,Weekend Boost,188,25,55,"2,538.42",7.0%,"129,840.13","89,392.59","40,447.54",E-Wallet,FALSE,4.1,FALSE,FALSE
R02206,2026-01-15,????????,FALSE,C,Home & Living,Member Day,150,25,77,"1,231.00",6.5%,"88,626.09","55,505.37","33,120.72",Mobile Banking,FALSE,5,FALSE,FALSE
R01429,2026-01-15,????????,FALSE,D,Fashion,Member Day,115,26,75,448.54,8.5%,"30,781.02","17,833.42","12,947.60",E-Wallet,FALSE,4.8,FALSE,FALSE
R02725,2026-01-15,????????,FALSE,E,Food & Beverage,None,114,20,168,393.99,2.3%,"64,667.78","38,946.75","25,721.03",QR Payment,FALSE,3.8,FALSE,FALSE
R00958,2026-01-16,?????,FALSE,A,Fashion,None,105,17,100,500.15,2.2%,"48,914.94","27,346.58","21,568.36",Credit Card,FALSE,5,FALSE,FALSE
R01264,2026-01-16,?????,FALSE,A,Food & Beverage,None,110,18,135,556.29,3.0%,"72,845.80","45,709.11","27,136.69",Credit Card,FALSE,3.9,FALSE,FALSE
R01352,2026-01-16,?????,FALSE,A,Electronics,None,114,21,62,828.87,1.7%,"50,516.59","37,360.10","13,156.49",QR Payment,FALSE,4.2,FALSE,FALSE
R02277,2026-01-16,?????,FALSE,A,Electronics,Member Day,115,18,39,"2,255.23",11.2%,"78,103.21","56,689.30","21,413.91",Credit Card,FALSE,4.7,FALSE,FALSE
R02886,2026-01-16,?????,FALSE,A,Food & Beverage,Payday Promo,128,20,153,548.88,7.7%,"77,512.51","47,506.58","30,005.93",QR Payment,FALSE,4.9,FALSE,FALSE
R02898,2026-01-16,?????,FALSE,A,Beauty,Member Day,118,20,97,690.36,7.1%,"62,210.09","31,046.14","31,163.95",Mobile Banking,FALSE,4.8,FALSE,FALSE
R01906,2026-01-16,?????,FALSE,B,Fashion,None,121,22,91,682.35,4.4%,"59,361.99","32,854.62","26,507.37",Credit Card,FALSE,4.3,FALSE,FALSE
R02344,2026-01-16,?????,FALSE,B,Home & Living,Member Day,152,24,77,"1,464.72",8.4%,"103,309.68","64,606.88","38,702.80",Mobile Banking,FALSE,5,FALSE,FALSE
R02847,2026-01-16,?????,FALSE,B,Beauty,Clearance Sale,174,27,134,"1,031.34",18.6%,"112,494.00","51,249.83","61,244.17",Credit Card,FALSE,4,FALSE,FALSE
R00618,2026-01-16,?????,FALSE,C,Fashion,None,144,22,130,674.63,1.9%,"86,035.76","50,272.12","35,763.64",Mobile Banking,FALSE,4,FALSE,FALSE
R01422,2026-01-16,?????,FALSE,C,Fashion,None,158,24,135,765.73,3.2%,"100,065.57","59,654.41","40,411.16",QR Payment,FALSE,3.7,FALSE,FALSE
R01544,2026-01-16,?????,FALSE,C,Beauty,Member Day,100,14,76,709.67,9.7%,"48,703.10","22,935.07","25,768.03",QR Payment,FALSE,5,FALSE,FALSE
R01584,2026-01-16,?????,FALSE,C,Food & Beverage,Weekend Boost,71,18,81,80.97,9.8%,"5,916.07","3,531.89","2,384.18",E-Wallet,FALSE,4.6,FALSE,FALSE
R00369,2026-01-16,?????,FALSE,D,Fashion,None,89,20,69,206.05,3.1%,"13,776.73","7,838.82","5,937.91",QR Payment,FALSE,4.6,FALSE,FALSE
R00598,2026-01-16,?????,FALSE,D,Electronics,Clearance Sale,129,23,54,"1,437.12",17.6%,"63,946.02","45,708.39","18,237.63",QR Payment,FALSE,3.7,FALSE,FALSE
R00745,2026-01-16,?????,FALSE,D,Electronics,None,87,21,5,879.41,4.3%,"4,207.99","2,930.02","1,277.97",E-Wallet,FALSE,3.5,FALSE,FALSE
R01521,2026-01-16,?????,FALSE,D,Food & Beverage,None,151,24,163,631.05,4.6%,"98,129.74","58,998.96","39,130.78",Credit Card,FALSE,4.8,FALSE,FALSE
R01891,2026-01-16,?????,FALSE,D,Beauty,None,113,21,88,549.52,2.3%,"47,245.24","23,434.45","23,810.79",Cash,FALSE,3.7,FALSE,FALSE
R02613,2026-01-16,?????,FALSE,D,Food & Beverage,Weekend Boost,82,22,118,128.70,6.7%,"14,168.68","8,297.17","5,871.51",E-Wallet,FALSE,4.6,FALSE,FALSE
R00271,2026-01-16,?????,FALSE,E,Fashion,Member Day,119,21,73,"1,198.89",11.4%,"77,542.07","43,825.27","33,716.80",QR Payment,FALSE,4.3,FALSE,FALSE
R02092,2026-01-16,?????,FALSE,E,Electronics,None,239,33,90,"1,963.92",4.6%,"168,622.17","121,285.79","47,336.38",Cash,FALSE,4.6,FALSE,FALSE
R02215,2026-01-16,?????,FALSE,E,Fashion,None,113,18,91,691.22,1.5%,"61,957.95","37,645.31","24,312.64",E-Wallet,FALSE,4,FALSE,FALSE
R02539,2026-01-16,?????,FALSE,E,Fashion,None,78,15,69,610.41,0.1%,"42,076.10","24,280.71","17,795.39",Cash,FALSE,3.6,FALSE,FALSE
R02688,2026-01-16,?????,FALSE,E,Food & Beverage,Payday Promo,99,22,114,308.10,10.1%,"31,576.08","19,692.19","11,883.89",Mobile Banking,FALSE,3.9,FALSE,FALSE
R02963,2026-01-16,?????,FALSE,E,Fashion,None,128,21,125,722.33,3.8%,"86,860.02","50,794.81","36,065.21",Mobile Banking,FALSE,4.9,FALSE,FALSE
R00160,2026-01-17,?????,TRUE,A,Fashion,None,102,19,86,705.19,5.6%,"57,250.38","33,435.84","23,814.54",Mobile Banking,FALSE,3.8,FALSE,FALSE
R00285,2026-01-17,?????,TRUE,A,Food & Beverage,Weekend Boost,173,29,216,530.92,9.9%,"103,325.34","62,849.42","40,475.92",Credit Card,FALSE,4.6,FALSE,FALSE
R01206,2026-01-17,?????,TRUE,A,Electronics,Payday Promo,169,30,77,"1,218.43",12.1%,"82,467.07","60,268.43","22,198.64",Cash,FALSE,4,FALSE,FALSE
R00055,2026-01-17,?????,TRUE,C,Food & Beverage,Member Day,209,29,235,720.54,8.6%,"154,764.23","99,877.07","54,887.16",Cash,FALSE,5,FALSE,FALSE
R00062,2026-01-17,?????,TRUE,C,Fashion,None,177,28,155,743.51,4.1%,"110,519.03","63,866.77","46,652.26",Mobile Banking,FALSE,4.5,FALSE,FALSE
R01292,2026-01-17,?????,TRUE,C,Fashion,None,98,15,69,764.33,1.9%,"51,736.47","29,154.95","22,581.52",QR Payment,FALSE,4.7,FALSE,FALSE
R02615,2026-01-17,?????,TRUE,C,Beauty,Weekend Boost,132,23,77,"1,162.75",6.5%,"83,712.19","41,698.51","42,013.68",Credit Card,FALSE,3.6,FALSE,FALSE
R02632,2026-01-17,?????,TRUE,C,Food & Beverage,None,112,25,113,188.57,1.1%,"21,074.28","12,206.74","8,867.54",Credit Card,FALSE,4.8,FALSE,FALSE
R01870,2026-01-17,?????,TRUE,D,Fashion,None,142,25,116,652.88,1.4%,"74,674.37","41,350.10","33,324.27",E-Wallet,FALSE,4.3,FALSE,FALSE
R02709,2026-01-17,?????,TRUE,D,Food & Beverage,None,187,23,227,629.37,1.9%,"140,153.10","84,000.69","56,152.41",Mobile Banking,FALSE,4,FALSE,FALSE
R00286,2026-01-18,???????,TRUE,A,Electronics,None,134,23,51,"1,460.44",1.7%,"73,216.43","52,516.87","20,699.56",QR Payment,FALSE,4,FALSE,FALSE
R00538,2026-01-18,???????,TRUE,A,Electronics,Member Day,126,22,73,989.13,6.6%,"67,440.86","49,584.85","17,856.01",Credit Card,FALSE,4.5,FALSE,FALSE
R00642,2026-01-18,???????,TRUE,A,Fashion,None,175,27,161,618.56,1.5%,"98,094.95","55,686.32","42,408.63",Cash,FALSE,3.8,FALSE,FALSE
R02057,2026-01-18,???????,TRUE,A,Food & Beverage,None,132,28,157,334.57,2.1%,"51,424.30","30,510.41","20,913.89",Credit Card,FALSE,4.1,FALSE,FALSE
R02345,2026-01-18,???????,TRUE,A,Fashion,None,144,23,113,694.05,3.4%,"75,761.30","43,964.56","31,796.74",Cash,FALSE,4.3,FALSE,FALSE
R02048,2026-01-18,???????,TRUE,B,Beauty,Payday Promo,152,31,126,532.63,11.9%,"59,125.09","31,287.66","27,837.43",Credit Card,FALSE,4.5,FALSE,FALSE
R02236,2026-01-18,???????,TRUE,B,Home & Living,None,131,22,68,"1,163.81",4.5%,"75,577.79","50,294.75","25,283.04",E-Wallet,FALSE,4.2,FALSE,FALSE
R00216,2026-01-18,???????,TRUE,C,Beauty,None,133,23,110,405.55,5.9%,"41,978.53","19,728.88","22,249.65",Credit Card,FALSE,4.6,FALSE,FALSE
R02435,2026-01-18,???????,TRUE,C,Electronics,Member Day,121,21,50,"1,281.84",9.1%,"58,259.48","42,266.98","15,992.50",E-Wallet,FALSE,4.4,FALSE,FALSE
R02486,2026-01-18,???????,TRUE,C,Beauty,Weekend Boost,151,30,122,512.72,6.7%,"58,360.96","28,583.35","29,777.61",E-Wallet,FALSE,4,FALSE,FALSE
R00429,2026-01-18,???????,TRUE,D,Food & Beverage,Payday Promo,140,25,160,396.87,7.9%,"58,483.07","37,785.48","20,697.59",QR Payment,FALSE,4.7,FALSE,FALSE
R00551,2026-01-18,???????,TRUE,D,Food & Beverage,None,119,25,152,277.16,4.6%,"40,190.76","25,965.22","14,225.54",Mobile Banking,FALSE,4.4,FALSE,FALSE
R01010,2026-01-18,???????,TRUE,D,Food & Beverage,None,96,16,127,325.44,4.8%,"39,346.63","23,981.40","15,365.23",E-Wallet,FALSE,4,FALSE,FALSE
R01173,2026-01-18,???????,TRUE,D,Food & Beverage,None,153,24,179,480.43,5.5%,"81,266.50","50,637.69","30,628.81",Credit Card,FALSE,5,FALSE,FALSE
R01322,2026-01-18,???????,TRUE,D,Beauty,None,120,21,103,515.20,2.6%,"51,685.76","25,577.90","26,107.86",Mobile Banking,FALSE,4.8,FALSE,FALSE
R01527,2026-01-18,???????,TRUE,D,Sports,Payday Promo,125,24,79,646.00,8.9%,"46,491.69","26,455.07","20,036.62",E-Wallet,FALSE,4.3,FALSE,FALSE
R01729,2026-01-18,???????,TRUE,D,Home & Living,None,98,19,41,959.46,1.3%,"38,826.64","25,231.09","13,595.55",Credit Card,FALSE,3.7,FALSE,FALSE
R00269,2026-01-18,???????,TRUE,E,Beauty,None,181,31,143,680.74,2.6%,"94,815.02","46,515.39","48,299.63",Credit Card,FALSE,4.1,FALSE,FALSE
R00623,2026-01-18,???????,TRUE,E,Electronics,None,129,24,64,880.75,2.9%,"54,733.11","39,602.92","15,130.19",Mobile Banking,FALSE,4,FALSE,FALSE
